727,Hult International Business School,0.4515,NULL,NULL,PrivacySuppressed,NULL
728,American International College,0.6938,1015,0.4375,0.180722891566,50000
729,Amherst College,0.1183,1497,0.9467,0.124352331606,83300
730,Anna Maria College,0.8607,NULL,0.497,0.128712871287,48100
731,Assumption University,0.8092,NULL,0.732,0.067193675889,61300
732,Babson College,0.2697,1361,0.9465,0.058823529412,113300
733,Boston Baptist College,0.7778,1050,0.5,PrivacySuppressed,37500
734,Bay Path University,0.7831,1074,0.5969,0.222222222222,44800
735,Bay State College,0.3414,NULL,0.1835,0.228187919463,34000
736,Becker College,0.8296,1086,0.5012,0.174957118353,49400
737,Bentley University,0.5782,1281,0.8957,0.052781740371,95400
738,Berklee College of Music,0.516,NULL,0.6513,0.329490874159,38300
739,Boston Architectural College,NULL,NULL,0.3333,0.268292682927,50900
740,Boston Graduate School of Psychoanalysis Inc,NULL,NULL,NULL,PrivacySuppressed,NULL
741,Boston College,0.2638,1433,0.9169,0.024263431542,92500
742,Boston University,0.2009,1419,0.8903,0.059414591525,75900
743,Brandeis University,0.334,1424,0.8923,0.048421052632,69000
744,Bridgewater State University,0.8231,1049,0.5903,0.153205661948,47900
745,Cambridge College,NULL,NULL,0.2,0.344827586207,40000
746,Laboure College,0.5106,NULL,0,0.101123595506,58900
747,Clark University,0.4713,1271,0.7491,0.058659217877,54700
748,Conway School of Landscape Design,NULL,NULL,NULL,NULL,NULL
749,Curry College,0.9271,1055,0.5494,0.14164305949,51100
750,Dean College,0.7052,NULL,0.5158,0.169491525424,38100
751,Eastern Nazarene College,0.6438,1030,0.381,0.098591549296,46100
752,Emerson College,0.4105,1302,0.7853,0.072931276297,51200
753,Emmanuel College,0.7552,1202,0.6164,0.063079777365,54400
754,Endicott College,0.704,NULL,0.7851,0.061946902655,56200
755,Fisher College,0.7772,938,0.3492,0.255474452555,39600
756,Fitchburg State University,0.8799,NULL,0.5792,0.162393162393,47400
757,Framingham State University,0.7853,1044,0.6065,0.14963880289,49000
758,Benjamin Franklin Institute of Technology,NULL,NULL,0.5143,0.380327868852,46300
759,Gordon College,0.6827,1159,0.7222,0.091743119266,47700
760,Gordon-Conwell Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
761,Hampshire College,0.5882,NULL,0.6605,0.182432432432,39900
762,Harvard University,0.0501,1520,0.9763,0.272552783109,139100
763,Hebrew College,NULL,NULL,NULL,PrivacySuppressed,NULL
764,Hellenic College-Holy Cross Greek Orthodox School of Theology,0.5714,NULL,0.6154,PrivacySuppressed,PrivacySuppressed
765,College of the Holy Cross,0.3794,1371,0.9276,0.022271714922,88600
766,Lasell University,0.8454,1083,0.6248,0.095127610209,45700
767,Lesley University,0.8381,NULL,0.6007,0.170474516696,40500
768,Longy School of Music of Bard College,0.9,NULL,0.5455,0.134803921569,43700
769,University of Massachusetts-Lowell,0.752,1232,0.6873,0.094280762565,57200
770,University of Massachusetts-Amherst,0.6532,1307,0.8329,0.101455389158,57700
771,University of Massachusetts-Boston,0.7968,NULL,0.4944,0.202554744526,53700
772,MCPHS University,0.9112,1096,0.7031,0.072054527751,106500
773,Massachusetts College of Art and Design,0.7027,NULL,0.7409,0.137055837563,40700
774,Massachusetts Institute of Technology,0.0726,1550,0.9558,0.066838046272,153600
775,Massachusetts Maritime Academy,0.9248,1117,0.8469,0.060209424084,96000
776,University of Massachusetts Medical School Worcester,NULL,NULL,NULL,PrivacySuppressed,198100
777,William James College,NULL,NULL,NULL,PrivacySuppressed,NULL
778,Merrimack College,0.8164,NULL,0.7354,0.093347639485,62200
779,MGH Institute of Health Professions,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
780,Montserrat College of Art,NULL,NULL,0.6436,0.214953271028,28800
781,Mount Holyoke College,0.5247,1367,0.8415,0.041297935103,53900
782,The New England Conservatory of Music,0.3627,NULL,0.7067,PrivacySuppressed,41200
783,New England College of Optometry,NULL,NULL,NULL,NULL,95600
784,New England Law-Boston,NULL,NULL,NULL,PrivacySuppressed,85200
785,Nichols College,0.8037,NULL,0.5466,0.124661246612,53500
786,Massachusetts College of Liberal Arts,0.8768,1066,0.5299,0.153488372093,38300
787,Northeastern University,0.2048,1492,0.8983,0.057611438183,74200
788,College of Our Lady of the Elms,0.6978,1087,0.6417,0.050131926121,49600
789,Pine Manor College,0.5739,NULL,0.2459,0.324561403509,36500
790,Pope St John XXIII National Seminary,NULL,NULL,NULL,NULL,NULL
791,Regis College,0.8408,NULL,0.6411,0.072289156627,56800
792,Saint John's Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
793,Salem State University,0.8675,NULL,0.5936,0.161081081081,47100
794,Simmons University,0.8255,1168,0.7921,0.073333333333,58400
795,Bard College at Simon's Rock,0.9395,NULL,0.6174,0.141304347826,45300
796,Smith College,0.3652,NULL,0.8653,0.058548009368,51100
797,Springfield College,0.6341,1239,0.7278,0.126436781609,48500
798,University of Massachusetts-Dartmouth,0.7618,1094,0.5195,0.153524492234,51500
799,Stonehill College,0.6896,NULL,0.8191,0.047531992687,66800
800,Suffolk University,0.859,1113,0.6037,0.104761904762,59900
801,Tufts University,0.163,1474,0.9391,0.044897959184,103300
802,Wellesley College,0.2041,1446,0.9374,PrivacySuppressed,71800
803,Wentworth Institute of Technology,0.9354,1192,0.6905,0.101482326112,67300
804,Western New England University,0.8943,NULL,0.6379,0.093667546174,61300
805,Westfield State University,0.9244,1054,0.6309,0.112359550562,48900
806,Wheaton College (Massachusetts),0.7709,1282,0.7754,0.034090909091,55500
807,Williams College,0.1512,NULL,0.9597,0.054901960784,89800
808,Worcester Polytechnic Institute,0.5905,NULL,0.8899,0.031550068587,84600
809,Worcester State University,0.8103,1097,0.5856,0.179443976411,52400
810,Adrian College,0.6121,1043,0.5391,0.13849287169,42800
811,Albion College,0.7444,1062,0.677,0.097765363128,55700
812,Alma College,0.6673,NULL,0.7079,0.10243902439,46500
813,Andrews University,0.4878,1205,0.607,0.134868421053,47800
814,Aquinas College,0.7091,1123,0.6459,0.139534883721,42400
815,Baker College,0.5376,NULL,0.1943,0.466871020986,31800
816,Calvin University,0.7321,1229,0.7542,0.086038961039,48700
817,Calvin Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
818,Michigan School of Psychology,NULL,NULL,NULL,PrivacySuppressed,NULL
819,Central Michigan University,0.6867,1113,0.6358,0.141363862618,46200
820,Cleary University,0.6526,NULL,0.5636,0.170212765957,59500
821,Concordia University Ann Arbor,0.6096,1105,0.4199,0.149056603774,40600
822,Cranbrook Academy of Art,NULL,NULL,NULL,PrivacySuppressed,NULL
823,College for Creative Studies,0.5538,NULL,0.5474,0.191558441558,50700
824,Davenport University,0.9256,NULL,0.5218,0.298245614035,35400
825,University of Detroit Mercy,0.795,1165,0.7293,0.115444617785,53700
826,Eastern Michigan University,0.7518,1098,0.4695,0.207109737249,43900
827,Ferris State University,0.8246,1058,0.5005,0.190239043825,49600
828,Kettering University,0.7413,1278,0.6703,0.062146892655,78500
829,Grace Christian University,1,NULL,0.3778,0.446685878963,30500
830,Cornerstone University,0.8697,1067,0.6531,0.241509433962,40800
831,Grand Valley State University,0.8752,NULL,0.6853,0.129375,47200
832,Great Lakes Christian College,NULL,NULL,0.1429,0.375,30000
833,Hillsdale College,0.3648,1398,0.8781,NULL,NULL
834,Hope College,0.7783,1219,0.7554,0.065055762082,50700
835,Kalamazoo College,0.7433,NULL,0.7899,0.081081081081,54400
836,Lake Superior State University,0.695,1050,0.5088,0.213709677419,42000
837,Lawrence Technological University,0.8246,NULL,0.5988,0.157746478873,60500
838,Madonna University,0.6837,1029,0.5799,0.144841269841,44400
839,Rochester University,0.9943,967,0.4154,0.193820224719,39000
840,University of Michigan-Ann Arbor,0.2611,1445,0.9344,0.056706966033,79000
841,Michigan State University,0.7631,1216,0.8126,0.090668548245,63200
842,Michigan Technological University,0.7036,1269,0.7216,0.124448367167,66800
843,University of Michigan-Dearborn,0.6751,1211,0.5463,0.15157480315,56200
844,University of Michigan-Flint,0.7742,1086,0.3849,0.187592319055,44500
845,Northern Michigan University,0.6689,NULL,0.4656,0.230225080386,39800
846,Northwood University,0.768,1093,0.5811,0.171770972037,54900
847,Oakland University,0.811,1110,0.5645,0.140577965081,48100
848,Olivet College,0.6031,NULL,0.4884,0.19656019656,42200
849,Kuyper College,0.5938,1053,0.4151,PrivacySuppressed,35200
850,Sacred Heart Major Seminary,1,NULL,1,PrivacySuppressed,PrivacySuppressed
851,Saginaw Valley State University,0.8946,1086,0.4788,0.181060154854,42700
852,Siena Heights University,0.7443,NULL,0.5301,0.150779896014,45300
853,Spring Arbor University,0.633,1100,0.6469,0.180327868852,45000
854,Finlandia University,0.83,NULL,0.2571,0.242603550296,38700
855,Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
856,Walsh College,NULL,NULL,NULL,0.151020408163,62700
857,Wayne State University,0.6901,1112,0.5189,0.179054054054,52300
858,Western Michigan University,0.8494,1129,0.5669,0.144750519751,50500
859,Western Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
860,Academy College,NULL,NULL,NULL,PrivacySuppressed,37900
861,Augsburg University,0.7312,1050,0.5928,0.135802469136,53200
862,Bemidji State University,0.6944,1105,0.4599,0.186544342508,44000
863,Bethany Lutheran College,0.6451,NULL,0.617,0.139705882353,37600
864,Bethel University,0.8663,1203,0.7409,0.125714285714,52600
865,Carleton College,0.2118,1438,0.9379,PrivacySuppressed,67900
866,Concordia College at Moorhead,0.5808,1169,0.6759,0.096982758621,49000
867,Concordia University-Saint Paul,0.686,NULL,0.4752,0.19089900111,57100
868,Martin Luther College,0.8731,1185,0.7487,0.148571428571,37400
869,Gustavus Adolphus College,0.7061,NULL,0.783,0.089285714286,58900
870,Hamline University,0.6895,1147,0.6512,0.139534883721,55500
871,Hazelden Betty Ford Graduate School of Addiction Studies,NULL,NULL,NULL,PrivacySuppressed,NULL
872,Luther Seminary,NULL,NULL,NULL,PrivacySuppressed,58000
873,Macalester College,0.3869,1390,0.9259,0.055147058824,55800
874,Minnesota State University-Mankato,0.6726,1105,0.5097,0.177589852008,48400
875,Mayo Clinic College of Medicine and Science,0.313,NULL,NULL,PrivacySuppressed,PrivacySuppressed
876,Metropolitan State University,0.6189,NULL,0.459,0.185037627269,51700
877,University of Minnesota-Twin Cities,0.6964,1320,0.8426,0.107050508533,61200
878,University of Minnesota-Crookston,0.7215,NULL,0.5065,0.187082405345,49100
879,Minneapolis College of Art and Design,0.5468,NULL,0.6333,0.220183486239,43200
880,Herzing University-Minneapolis,0.9206,NULL,0.6471,0.341112071449,41600
881,University of Minnesota-Duluth,0.7855,1169,0.615,0.132563510393,56300
882,University of Minnesota-Morris,0.6465,1199,0.5985,0.125364431487,44400
883,Minnesota State University Moorhead,0.6605,1106,0.5486,0.196369636964,44900
884,North Central University,0.9299,1077,0.5349,0.159851301115,35800
885,University of Northwestern-St Paul,0.9222,NULL,0.686,0.155268022181,43400
886,Northwestern Health Sciences University,NULL,NULL,0.6667,0.166666666667,49700
887,Oak Hills Christian College,0.627,1009,0.3214,0.285714285714,31700
888,College of Saint Benedict,0.8401,1201,0.8506,0.041763341067,57000
889,Saint Cloud State University,0.7322,1087,0.4481,0.225152129817,48600
890,Saint Johns University,0.8138,1193,0.7444,0.067183462532,67100
891,Saint Mary's University of Minnesota,0.841,NULL,0.6168,0.085227272727,50400
892,St Olaf College,0.5081,1309,0.8482,0.044061302682,57300
893,Crown College,0.4689,1063,0.6045,0.245833333333,40100
894,The College of Saint Scholastica,0.7331,1205,0.6863,0.086046511628,56000
895,University of St Thomas,0.874,1249,0.8023,0.068480300188,62900
896,St Catherine University,0.7615,1122,0.636,0.127388535032,51100
897,Rasmussen University-Minnesota,NULL,NULL,0.3565,0.311411992263,34300
898,Southwest Minnesota State University,0.806,1048,0.4807,0.259659969088,41400
899,United Theological Seminary of the Twin Cities,NULL,NULL,NULL,NULL,NULL
900,Dunwoody College of Technology,0.9738,NULL,0.4919,0.275471698113,53600
901,Winona State University,0.7518,1118,0.6077,0.129330254042,48600
902,Mitchell Hamline School of Law,NULL,NULL,NULL,PrivacySuppressed,95600
903,Alcorn State University,0.3772,1035,0.4544,0.216547497446,35000
904,Belhaven University,0.4954,1083,0.4667,0.250659630607,42900
905,Blue Mountain College,0.9912,1065,0.5135,0.2,29200
906,Delta State University,0.9961,1063,0.3901,0.187679083095,37600
907,Jackson State University,0.8998,993,0.4368,0.255331088664,33700
908,Millsaps College,0.6981,1184,0.6809,0.135416666667,54500
909,University of Mississippi,0.8802,1220,0.6668,0.161522930487,56600
910,Mississippi University for Women,0.9903,1106,0.4583,0.116279069767,38900
911,Mississippi Valley State University,0.8272,945,0.2739,0.275800711744,27200
912,Mississippi College,0.2876,1218,0.6534,0.106951871658,44900
913,Mississippi State University,0.8004,1244,0.6419,0.156632525606,47400
914,Rust College,0.2947,NULL,0.197,0.370466321244,26600
915,Southeastern Baptist College,0.561,930,0.1176,PrivacySuppressed,PrivacySuppressed
916,University of Southern Mississippi,0.9633,1135,0.4975,0.269314303444,42700
917,Tougaloo College,0.712,990,0.4048,0.216417910448,32400
918,Wesley Biblical Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
919,William Carey University,0.5528,1172,0.5336,0.163793103448,40500
920,Aquinas Institute of Theology,NULL,NULL,NULL,PrivacySuppressed,NULL
921,Avila University,0.4198,1065,0.5147,0.172932330827,49700
922,Baptist Bible College,NULL,NULL,0.3684,0.285714285714,33300
923,Cox College,1,NULL,0.5,0.116883116883,42700
924,Calvary University,NULL,NULL,0.5946,0.246575342466,39200
925,Central Christian College of the Bible,NULL,NULL,0.3704,0.26582278481,30600
926,Central Methodist University-College of Liberal Arts and Sciences,0.9534,1056,0.4441,0.256937307297,39500
927,University of Central Missouri,0.6359,1120,0.5142,0.195742711708,42600
928,Cleveland University-Kansas City,0.5455,NULL,0,PrivacySuppressed,53600
929,Columbia College,NULL,NULL,0.2814,0.360757704269,43000
930,Conception Seminary College,1,1255,0.25,PrivacySuppressed,PrivacySuppressed
931,Concordia Seminary,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
932,Cottey College,0.6054,1104,0.536,0.214285714286,34700
933,Covenant Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
934,Culver-Stockton College,0.9833,1039,0.4552,0.162420382166,40100
935,Drury University,0.7068,1208,0.5961,0.29919447641,36200
936,Eden Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
937,Evangel University,0.9542,NULL,0.5471,0.187372708758,40900
938,Fontbonne University,0.8536,1050,0.6577,0.161616161616,46300
939,Hannibal-LaGrange University,0.6463,1120,0.4294,0.231343283582,38200
940,Harris-Stowe State University,NULL,NULL,0.1218,0.420664206642,30900
941,Barnes-Jewish College Goldfarb School of Nursing,NULL,NULL,NULL,PrivacySuppressed,59500
942,Kansas City Art Institute,0.591,NULL,0.5746,0.237113402062,33200
943,Kenrick Glennon Seminary,NULL,NULL,0.625,PrivacySuppressed,NULL
944,A T Still University of Health Sciences,NULL,NULL,NULL,PrivacySuppressed,213500
945,Lincoln University,NULL,NULL,0.261,0.341935483871,34600
946,Lindenwood University,0.9213,1111,0.4675,0.216714697406,47000
947,Logan University,0.8462,NULL,NULL,PrivacySuppressed,55400
948,Maryville University of Saint Louis,0.9489,NULL,0.7451,0.16116751269,51100
949,Midwestern Baptist Theological Seminary,0.97,NULL,0.4,0.373737373737,PrivacySuppressed
950,Missouri Baptist University,0.6484,1047,0.3529,0.175040518639,39200
951,Missouri Southern State University,0.9833,1087,0.3208,0.293517406963,38100
952,Missouri Valley College,0.6218,956,0.2293,0.258003766478,38100
953,Missouri Western State University,NULL,NULL,0.3568,0.315247895229,38200
954,University of Missouri-Columbia,0.8178,1247,0.7298,0.084434233199,56600
955,University of Missouri-Kansas City,0.6301,1184,0.5375,0.178352941176,57200
956,Missouri University of Science and Technology,0.8146,1328,0.6675,0.11433046202,72400
957,University of Missouri-St Louis,0.5759,1188,0.5625,0.170744403956,49200
958,Nazarene Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
959,Truman State University,0.721,1278,0.7473,0.173611111111,50500
960,Northwest Missouri State University,0.8011,1104,0.5405,0.218703976436,43700
961,Ozark Christian College,0.9818,NULL,0.5674,0.177419354839,33900
962,College of the Ozarks,0.1428,1156,0.6008,0.122562674095,35300
963,Park University,NULL,NULL,0.28,0.311362518446,50800
964,Stevens-The Institute of Business & Arts,NULL,NULL,0.6667,0.192307692308,29400
965,Research College of Nursing,NULL,NULL,NULL,PrivacySuppressed,74800
966,Rockhurst University,0.7289,1167,0.7261,0.059500959693,57300
967,Saint Louis University,0.5554,1299,0.7927,0.08430007734,64900
968,Saint Louis Christian College,0.7027,1020,0.5455,0.464285714286,32300
969,University of Health Sciences and Pharmacy in St. Louis,0.7822,1266,0.8083,PrivacySuppressed,110600
970,Saint Paul School of Theology,NULL,NULL,NULL,PrivacySuppressed,NULL
971,Southwest Baptist University,0.7335,1110,0.4776,0.245508982036,37400
972,Stephens College,0.6429,1103,0.5924,0.203539823009,41000
973,Southeast Missouri State University,0.9333,NULL,0.5073,0.264555193293,41400
974,Missouri State University-Springfield,0.8657,1183,0.5778,0.15279472785,44500
975,Kansas City University,NULL,NULL,NULL,PrivacySuppressed,NULL
976,Washington University in St Louis,0.1602,1520,0.9436,0.026425591099,87900
977,Webster University,0.5312,1170,0.5514,0.237354085603,47900
978,Westminster College,0.9743,1136,0.5963,0.122905027933,49800
979,William Jewell College,0.364,1168,0.6692,0.1015625,51300
980,William Woods University,0.6254,NULL,0.5238,0.192727272727,40300
981,Blackfeet Community College,NULL,NULL,NULL,0.742857142857,18100
982,Carroll College,0.7302,1199,0.6723,0.090566037736,49200
983,Chief Dull Knife College,NULL,NULL,NULL,PrivacySuppressed,22100
984,Montana State University Billings,NULL,NULL,0.2837,0.425944841675,38700
985,Aaniiih Nakoda College,NULL,NULL,0.2069,0.450980392157,22400
986,Fort Peck Community College,NULL,NULL,NULL,0.621621621622,21800
987,University of Providence,0.9853,1013,0.38,0.204545454545,38600
988,Little Big Horn College,NULL,NULL,NULL,0.612903225806,21400
989,Montana Technological University,0.9727,1192,0.5749,0.39603960396,52100
990,Montana State University,0.8077,1205,0.5984,0.271565495208,48900
991,The University of Montana,0.9578,1162,0.4421,0.376974019358,43300
992,Montana State University-Northern,NULL,NULL,0.352,0.387978142077,40400
993,Rocky Mountain College,0.7117,1071,0.533,0.238866396761,47100
994,Salish Kootenai College,NULL,NULL,0.5851,0.569037656904,29900
995,The University of Montana-Western,0.5186,1001,0.4704,0.325526932084,36700
996,Bellevue University,NULL,NULL,0.2273,0.254698639015,60500
997,Clarkson College,0.5686,NULL,0.5161,0.084388185654,52900
998,Bryan College of Health Sciences,0.5777,NULL,0.7556,0.089552238806,53500
999,Chadron State College,NULL,NULL,0.4196,0.233962264151,43000
1000,Concordia University-Nebraska,0.7583,1138,0.6288,0.070739549839,44100
1001,Creighton University,0.6402,NULL,0.8156,0.055162659123,70100
1002,Doane University,0.688,NULL,0.6007,0.121399176955,48200
1003,Hastings College,0.6595,1117,0.6,0.161403508772,47500
1004,University of Nebraska at Kearney,0.8841,1130,0.5892,0.171586715867,45800
1005,Nebraska Methodist College of Nursing & Allied Health,0.9186,1155,0.6471,0.077464788732,50600
1006,Midland University,0.5079,1068,0.4387,0.150684931507,44400
1007,University of Nebraska at Omaha,0.8229,1115,0.4891,0.211473565804,49300
1008,Nebraska Indian Community College,NULL,NULL,NULL,0.675,21200
1009,University of Nebraska Medical Center,NULL,NULL,NULL,0.052941176471,108500
1010,Nebraska Wesleyan University,0.6953,1222,0.625,0.102127659574,52500
1011,University of Nebraska-Lincoln,0.7774,1220,0.6597,0.136,52700
1012,Peru State College,NULL,NULL,0.3629,0.246606334842,39600
1013,Summit Christian College,0.3571,1035,0.75,PrivacySuppressed,NULL
1014,College of Saint Mary,0.5,NULL,0.6056,0.106719367589,43000
1015,Union College,0.976,1072,0.5064,0.191011235955,47700
1016,Wayne State College,NULL,NULL,0.5294,0.15866084425,40300
1017,York College,0.6613,1033,0.5529,0.179487179487,39000
1018,University of Nevada-Las Vegas,0.8102,1124,0.4435,0.166599025974,49600
1019,University of Nevada-Reno,0.873,1154,0.604,0.13794222655,56300
1020,Great Basin College,NULL,NULL,0.4335,0.369680851064,37300
1021,Sierra Nevada University,0.4631,1036,0.4359,0.227642276423,46600
1022,Colby-Sawyer College,0.91,NULL,0.6476,0.103139013453,47700
1023,Dartmouth College,0.0922,1500,0.9486,0.043209876543,110200
1024,Franklin Pierce University,0.8468,NULL,0.5108,0.166917293233,45000
1025,University of New Hampshire-Franklin Pierce School of Law,NULL,NULL,NULL,0.083757338552,57700
1026,Magdalen College,0.7901,NULL,0.8667,PrivacySuppressed,PrivacySuppressed
1027,New England College,0.9625,NULL,0.2066,0.307692307692,44700
1028,Southern New Hampshire University,0.9354,NULL,0.3746,0.398015097521,50200
1029,University of New Hampshire-Main Campus,0.8481,1197,0.7646,0.083757338552,57700
1030,Keene State College,0.9066,NULL,0.6016,0.096421471173,45800
1031,University of New Hampshire at Manchester,0.8528,1103,0.5823,0.083757338552,57700
1032,Plymouth State University,0.8937,NULL,0.5813,0.15867768595,45600
1033,Rivier University,0.7571,NULL,0.5556,0.106728538283,49400
1034,Saint Anselm College,0.7615,1230,0.8356,0.032482598608,63200
1035,Granite State College,NULL,NULL,0.1467,0.362068965517,39300
1036,Thomas More College of Liberal Arts,0.8958,1210,0.7619,PrivacySuppressed,PrivacySuppressed
1037,Berkeley College-Woodland Park,NULL,NULL,0.4762,0.341183959262,43600
1038,Beth Medrash Govoha,NULL,NULL,NULL,0.202177293935,43700
1039,Bloomfield College,0.8465,889,0.3333,0.273734177215,42700
1040,Caldwell University,0.9152,1017,0.6442,0.183023872679,48700
1041,Centenary University,0.93,997,0.6207,0.101876675603,49700
1042,Drew University,0.7315,NULL,0.6877,0.04262295082,58500
1043,Fairleigh Dickinson University-Metropolitan Campus,0.8887,NULL,0.5317,0.166891891892,54400
1044,Felician University,0.9355,973,0.537,0.128458498024,52800
1045,Fairleigh Dickinson University-Florham Campus,0.8632,NULL,0.634,0.166891891892,54400
1046,Georgian Court University,0.809,1039,0.5702,0.102908277405,43600
1047,Rowan University,0.7801,1150,0.6807,0.125979994593,55400
1048,Eastwick College-Ramsey,NULL,NULL,0.64,0.11149825784,42600
1049,New Jersey City University,0.9633,NULL,0.3574,0.203526448363,46000
1050,Kean University,0.7805,1010,0.5003,0.157738095238,48400
1051,Monmouth University,0.7893,1130,0.7443,0.059806508355,55900
1052,Montclair State University,0.8266,NULL,0.6795,0.107417514264,52400
1053,New Brunswick Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
1054,New Jersey Institute of Technology,0.6603,1299,0.7,0.103105590062,70300
1055,Princeton Theological Seminary,NULL,NULL,NULL,PrivacySuppressed,67600
1056,Princeton University,0.0563,1506,0.9802,0.074168797954,116300
1057,Rabbinical College of America,0.8354,NULL,0.2162,0.213114754098,37500
1058,Ramapo College of New Jersey,0.6684,1140,0.7221,0.169124024284,56300
1059,Rider University,0.7566,1124,0.6486,0.08024691358,54100
1060,Rutgers University-Camden,0.7628,1075,0.6508,0.085530933521,68100
1061,Rutgers University-New Brunswick,0.6693,1301,0.8445,0.085530933521,68100
1062,Rutgers University-Newark,0.7409,1088,0.6505,0.085530933521,68100
1063,Saint Peter's University,0.8464,NULL,0.5509,0.132530120482,50900
1064,Seton Hall University,0.7823,1244,0.7158,0.078680203046,63700
1065,Saint Elizabeth University,0.7538,NULL,0.5106,0.19918699187,49200
1066,Stevens Institute of Technology,0.5306,1415,0.8772,0.039568345324,91900
1067,Stockton University,0.7731,1108,0.7375,0.098329355609,50700
1068,Talmudical Academy-New Jersey,1,NULL,0,PrivacySuppressed,PrivacySuppressed
1069,Thomas Edison State University,NULL,NULL,NULL,0.404406538735,57300
1070,The College of New Jersey,0.5125,1240,0.8646,0.040702314445,64900
1071,William Paterson University of New Jersey,0.8062,NULL,0.5554,0.167082294264,49100
1072,Navajo Technical University,NULL,NULL,0.0924,0.115869017632,21800
1073,Eastern New Mexico University-Main Campus,0.506,1051,0.3615,0.337191358025,34800
1074,Institute of American Indian and Alaska Native Culture and Arts Development,1,NULL,0.3333,0.462962962963,18000
1075,New Mexico Highlands University,NULL,NULL,0.2873,0.2,37800
1076,New Mexico Institute of Mining and Technology,0.9658,1263,0.5407,0.211155378486,58500
1077,University of New Mexico-Main Campus,0.9634,1101,0.539,0.285252960172,43900
1078,New Mexico State University-Main Campus,0.6267,1050,0.5108,0.313170987169,40300
1079,Northern New Mexico College,NULL,NULL,0.3125,0.510917030568,30000
1080,University of the Southwest,NULL,NULL,0.2553,0.27135678392,41000
1081,Southwestern College,NULL,NULL,NULL,PrivacySuppressed,NULL
1082,Southwestern Indian Polytechnic Institute,NULL,NULL,NULL,0.48,25000
1083,Western New Mexico University,NULL,NULL,0.2799,0.366279069767,35800
1084,Vaughn College of Aeronautics and Technology,NULL,NULL,0.3808,0.357740585774,59000
1085,Adelphi University,0.7461,1162,0.7258,0.087904360056,63000
1086,Albany College of Pharmacy and Health Sciences,0.7519,1238,0.7465,PrivacySuppressed,114200
1087,Albany Law School,NULL,NULL,NULL,PrivacySuppressed,95300
1088,Albany Medical College,NULL,NULL,NULL,PrivacySuppressed,185100
1089,Alfred University,0.6411,1102,0.6074,0.159453302961,47300
1090,American Musical and Dramatic Academy,0.4441,NULL,0.71,0.207296849088,34500
1091,Bank Street College of Education,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
1092,Bard College,0.5695,NULL,0.7357,0.134803921569,43700
1093,Barnard College,0.136,1447,0.9,0.04132231405,69700
1094,Berkeley College-New York,NULL,NULL,0.3148,0.422781271838,44600
1095,Beth Hamedrash Shaarei Yosher Institute,0.7222,NULL,0.6667,0.5,PrivacySuppressed
1096,Phillips School of Nursing at Mount Sinai Beth Israel,NULL,NULL,1,PrivacySuppressed,85600
1097,Boricua College,NULL,NULL,0.8738,0.576601671309,35000
1098,Brooklyn Law School,NULL,NULL,NULL,PrivacySuppressed,140900
1099,Bryant & Stratton College-Syracuse North,NULL,NULL,0.2403,0.44305362386,26600
1100,Bryant & Stratton College-Buffalo,NULL,NULL,0.1905,0.44305362386,26600
1101,Bryant & Stratton College-Greece,NULL,NULL,0.1852,0.44305362386,26600
1102,Canisius College,0.7602,1152,0.6894,0.103333333333,51100
1103,Cazenovia College,0.7218,1003,0.5774,0.098814229249,38800
1104,Central Yeshiva Tomchei Tmimim Lubavitz,0.9524,NULL,0.1647,0.48,37100
1105,Christ the King Seminary,NULL,NULL,NULL,PrivacySuppressed,NULL
1106,Clarkson University,0.7799,1259,0.7562,0.060273972603,74200
1107,Colgate Rochester Crozer Divinity School,NULL,NULL,NULL,PrivacySuppressed,NULL
1108,Colgate University,0.2747,1404,0.9087,0.057416267943,81100
1109,Metropolitan College of New York,0.4041,NULL,0.2857,0.33855799373,40100
1110,Columbia University in the City of New York,0.0666,1517,0.9621,0.067269076305,115600
1111,Concordia College,0.9529,1053,0.4745,0.238461538462,53100
1112,Cooper Union for the Advancement of Science and Art,0.1751,1422,0.7944,PrivacySuppressed,68600
1113,Cornell University,0.1071,1480,0.9536,0.045228902372,101200
1114,Weill Medical College of Cornell University,NULL,NULL,NULL,0.045228902372,101200
1115,Culinary Institute of America,0.9668,NULL,0.6982,0.238866396761,46300
1116,CUNY Bernard M Baruch College,0.4071,1268,0.7253,0.117587939698,63600
1117,CUNY Brooklyn College,0.4974,1105,0.5449,0.187381017134,48800
